Customer ID,Name,Email Address,Age,Location,Income,Occupation,Purchase Date,Laptop Brands,Price,Frequency of Use,Purpose,Previous Brands Owned,Satisfaction Rating,Tech Knowledge Level,Cart Abandonment
23633603,Sarah Rodriguez,barrerajoshua@example.org,26,Small City,41448,Unemployed/Unskilled,6/7/2019,Apple,1214.378976,Weekly,Work,Join.,3,Beginner,Yes
74405375,Suzanne Lawrence,ambererickson@example.com,63,Small City,39652,Management/self-employed/highly qualified employee/officer,7/18/2023,HP,532.3159512,Rarely,Gaming,Now probably.,3,Beginner,Yes
90167943,Jo Chen,parklaura@example.com,26,Midsize-City,48756,Skilled Employee/official,10/20/2020,HP,749.19905,Daily,Entertainment,While.,1,Intermediate,No
63416479,Pamela Aguilar,david42@example.org,37,Small City,37124,Management/self-employed/highly qualified employee/officer,6/10/2019,Dell,610.9138662,Rarely,Gaming,Save beyond.,1,Beginner,Yes
80520059,Kaitlyn Terry,iheath@example.com,58,Midsize-City,49385,Unemployed/Unskilled,8/27/2021,Lenovo,1533.27898,Daily,Gaming,Campaign health.,1,Expert,No
13959709,Scott Nelson,vcollins@example.com,52,Small City,36200,Management/self-employed/highly qualified employee/officer,7/27/2019,HP,769.3257904,Rarely,Entertainment,Billion stop.,5,Expert,Yes
35860269,Kelsey Ward,rcole@example.org,47,Midsize-City,61280,Management/self-employed/highly qualified employee/officer,6/16/2022,Lenovo,1018.795012,Rarely,Work,Form.,2,Expert,No
27675796,Steven Miller,poncelarry@example.com,55,Big City,180520,Skilled Employee/official,6/20/2021,Apple,1772.316015,Rarely,Gaming,Maintain glass.,2,Expert,No
73759338,William Schultz,uhenderson@example.com,20,Big City,223034,Unemployed/Unskilled,9/3/2020,Dell,1094.946526,Rarely,Work,Benefit.,1,Intermediate,No
58932549,James Reid,estesmorgan@example.com,50,Small City,38887,Unemployed/Unskilled,2/19/2021,HP,1003.127799,Weekly,Work,Its who.,2,Beginner,Yes
53783112,Christopher Cooke,diazdouglas@example.com,25,Big City,251668,Management/self-employed/highly qualified employee/officer,1/19/2022,HP,1162.38877,Rarely,Entertainment,Bad statement.,4,Beginner,No
83061937,Casey Vazquez,foxashley@example.net,21,Big City,175896,Skilled Employee/official,8/28/2021,Asus,823.7259727,Weekly,Work,Gun like.,3,Intermediate,No
53685196,Cindy Garcia,michael00@example.net,32,Big City,169936,Management/self-employed/highly qualified employee/officer,9/30/2020,Dell,578.5190439,Daily,Gaming,Civil best.,1,Expert,Yes
84489029,Rebecca Maynard,stevensonbrian@example.org,26,Small City,40420,Management/self-employed/highly qualified employee/officer,9/1/2022,Acer,973.0003603,Daily,Work,Likely.,3,Intermediate,Yes
13609266,Peter Dean,jasonbell@example.com,58,Big City,197587,Unemployed/Unskilled,4/26/2019,Apple,1824.048982,Rarely,Gaming,The.,3,Advanced,No
40558591,Michael Velasquez,anthonybailey@example.org,30,Midsize-City,64097,Unemployed/Unskilled,12/13/2018,Dell,913.4992779,Rarely,Gaming,Forget.,5,Advanced,No
28754930,Nancy Armstrong,marshallanthony@example.org,23,Midsize-City,62967,Management/self-employed/highly qualified employee/officer,4/22/2020,Acer,1896.720173,Weekly,Entertainment,Describe.,5,Beginner,Yes
87717393,James Matthews,brockbrian@example.org,54,Big City,91136,Unemployed/Unskilled,4/17/2019,Asus,1440.382179,Daily,Entertainment,Need religious.,1,Beginner,Yes
77760719,Caitlin Hampton,jenniferblack@example.com,58,Big City,73345,Skilled Employee/official,10/6/2022,Lenovo,1858.489374,Daily,Gaming,Boy poor.,4,Advanced,No
20694770,Matthew Aguilar,joshuagardner@example.org,33,Small City,43097,Management/self-employed/highly qualified employee/officer,3/1/2023,Asus,1788.880442,Daily,Gaming,Environment while.,2,Advanced,Yes
33241984,Randy Rivers,amarshall@example.net,28,Midsize-City,63584,Skilled Employee/official,11/20/2022,Lenovo,1706.00048,Weekly,Entertainment,Customer hot.,2,Beginner,No
45501454,Jessica Perry,uwilliams@example.org,40,Big City,105160,Management/self-employed/highly qualified employee/officer,9/22/2022,Apple,882.9909721,Weekly,Entertainment,Lose.,3,Beginner,No
93323258,Mark Mcgee,carol55@example.com,69,Midsize-City,58702,Unemployed/Unskilled,8/23/2019,Apple,1910.530238,Daily,Entertainment,Really.,1,Advanced,No
41747921,Teresa Henry,shannonannette@example.com,49,Midsize-City,64439,Management/self-employed/highly qualified employee/officer,9/11/2021,HP,1218.564538,Rarely,Entertainment,Fine.,2,Expert,Yes
29802477,Lisa Phillips,christophersullivan@example.org,66,Big City,154142,Unemployed/Unskilled,1/11/2023,HP,1758.003691,Daily,Entertainment,Remain ask.,3,Intermediate,Yes
44901232,Courtney Kaufman,pamelasanchez@example.net,19,Small City,35691,Skilled Employee/official,1/16/2019,Asus,1323.114704,Weekly,Entertainment,Production yard.,3,Intermediate,Yes
30212534,Timothy Kelly,nicole05@example.net,27,Small City,39860,Skilled Employee/official,5/24/2020,HP,1070.133722,Weekly,Entertainment,Trouble.,1,Beginner,Yes
89562487,Thomas Barnes,gilmoremichael@example.com,69,Big City,156589,Unemployed/Unskilled,7/9/2019,HP,1323.394325,Weekly,Entertainment,Star have.,2,Advanced,No
67927693,James Martinez,thompsonmichael@example.com,51,Big City,258954,Skilled Employee/official,3/19/2020,HP,465.8592867,Daily,Work,Report.,2,Advanced,Yes
94558135,Rachael Maldonado,matthewgardner@example.org,49,Midsize-City,69211,Unemployed/Unskilled,1/28/2019,Acer,1001.223476,Rarely,Gaming,Throw.,1,Intermediate,No
81364135,Crystal Gonzalez,christine85@example.net,21,Big City,104017,Management/self-employed/highly qualified employee/officer,10/16/2021,Acer,905.8515259,Weekly,Gaming,Research line.,3,Advanced,No
48505256,Matthew Reid,james74@example.org,48,Big City,112189,Skilled Employee/official,5/1/2022,Lenovo,1298.27783,Weekly,Work,Congress.,1,Beginner,No
83283262,Paul Harris,cruzarthur@example.org,67,Big City,103093,Unemployed/Unskilled,2/3/2021,Asus,1689.321608,Weekly,Work,Run out.,2,Advanced,Yes
69433879,Jorge Garcia,wolfamy@example.org,56,Small City,44522,Unemployed/Unskilled,10/31/2022,Asus,723.6430449,Rarely,Gaming,Trial fast.,3,Intermediate,No
44947081,James Hill,amandacarrillo@example.org,60,Midsize-City,63156,Unemployed/Unskilled,8/9/2023,HP,1170.863919,Weekly,Work,Kind score.,1,Advanced,No
65177561,James Buchanan,jamespaul@example.com,25,Midsize-City,60975,Management/self-employed/highly qualified employee/officer,2/14/2020,Acer,1255.106364,Rarely,Work,Order worry.,3,Advanced,Yes
94296424,Amanda Simpson,ronaldconway@example.net,50,Midsize-City,66198,Unemployed/Unskilled,9/9/2021,Lenovo,1554.986372,Daily,Gaming,Do story.,4,Intermediate,Yes
87975570,Dana Love,katie09@example.net,69,Small City,42487,Unemployed/Unskilled,9/28/2020,Lenovo,1811.718008,Daily,Gaming,Worry four.,1,Beginner,Yes
14826420,Matthew Johnson,cindywagner@example.com,26,Big City,119067,Skilled Employee/official,9/29/2021,Asus,1520.770545,Daily,Entertainment,Likely.,3,Beginner,No
83726917,Madison Greer,alexkrause@example.net,18,Small City,40089,Management/self-employed/highly qualified employee/officer,10/24/2021,Lenovo,567.2606587,Rarely,Entertainment,We look.,1,Advanced,No
45527573,Cody Kirk,briansolomon@example.com,31,Midsize-City,47388,Unemployed/Unskilled,9/1/2023,Apple,510.2500115,Weekly,Work,Ready hotel.,3,Advanced,No
61484302,Erica Miller DDS,davidadams@example.net,51,Big City,215212,Skilled Employee/official,10/10/2022,Acer,1825.371298,Daily,Work,Rule.,3,Expert,No
46461285,Andrew Nichols,denisemeyer@example.com,21,Midsize-City,69353,Unemployed/Unskilled,7/22/2022,Acer,1811.910389,Rarely,Work,Baby.,5,Beginner,Yes
81811603,Gina Jackson,qmoore@example.org,40,Big City,236907,Management/self-employed/highly qualified employee/officer,4/14/2023,Acer,1587.34311,Weekly,Work,Television.,5,Expert,Yes
72880200,Andrew Kennedy,johnsonnicholas@example.com,42,Midsize-City,59225,Skilled Employee/official,4/21/2019,HP,1334.272404,Daily,Gaming,Green police.,1,Intermediate,No
40334618,Elizabeth Henderson,jamessanchez@example.org,65,Small City,38584,Management/self-employed/highly qualified employee/officer,9/7/2019,HP,953.8361789,Rarely,Work,Also.,4,Intermediate,Yes
94705859,Mario Ramos,collinsangela@example.org,52,Midsize-City,57724,Management/self-employed/highly qualified employee/officer,3/23/2022,Acer,1167.8225,Daily,Work,Mr.,2,Advanced,No
13814935,William Anderson,sullivanhannah@example.com,67,Midsize-City,59067,Management/self-employed/highly qualified employee/officer,7/7/2023,Acer,952.7997198,Rarely,Gaming,Coach recent.,4,Expert,No
38069209,Sheila Chambers,lauren86@example.net,47,Midsize-City,53774,Skilled Employee/official,3/19/2022,Lenovo,308.2877456,Daily,Gaming,Recently box.,1,Beginner,Yes
46125500,Garrett Smith,mckeehannah@example.com,26,Big City,116627,Management/self-employed/highly qualified employee/officer,2/24/2020,HP,1473.525444,Rarely,Work,Receive population.,2,Beginner,No
98774108,William Anderson,michael61@example.net,31,Big City,228232,Unemployed/Unskilled,5/20/2022,Dell,1537.486453,Weekly,Work,Current thousand.,2,Intermediate,Yes
73064662,Alicia Lucas,jeremyjones@example.com,62,Big City,156061,Management/self-employed/highly qualified employee/officer,7/13/2020,Lenovo,1603.475359,Weekly,Work,Opportunity visit.,4,Advanced,No
44569687,Lauren Harris,sharon28@example.org,23,Midsize-City,56461,Management/self-employed/highly qualified employee/officer,1/13/2019,Asus,1571.393639,Daily,Entertainment,Entire else.,2,Expert,No
91561518,Megan Miller,harpertina@example.org,18,Small City,40158,Skilled Employee/official,12/23/2020,Dell,1076.159842,Daily,Gaming,Including wall.,1,Beginner,No
80184611,Andrew Kennedy,bowmanalyssa@example.net,27,Big City,190621,Unemployed/Unskilled,1/26/2022,Acer,676.726712,Daily,Gaming,Customer.,1,Beginner,Yes
28815182,Raymond Cole,wilsonmichael@example.net,47,Small City,38120,Skilled Employee/official,12/29/2021,Acer,968.70587,Rarely,Work,Three.,1,Advanced,Yes
38799976,Leonard Glenn,jasonwalter@example.com,24,Small City,35345,Management/self-employed/highly qualified employee/officer,6/7/2023,Lenovo,1496.183976,Rarely,Gaming,Somebody story.,1,Advanced,No
81173044,Brandi Jackson,ulee@example.org,22,Big City,106335,Management/self-employed/highly qualified employee/officer,2/8/2019,Asus,944.7079599,Daily,Gaming,Husband clearly.,1,Expert,Yes
88345578,John Jones,joshua23@example.com,50,Small City,37811,Unemployed/Unskilled,10/17/2022,HP,620.600495,Daily,Gaming,Anything.,1,Beginner,Yes
15859961,Michael Murphy,hopkinsrobin@example.org,55,Big City,82979,Unemployed/Unskilled,2/9/2023,Dell,1855.167901,Weekly,Work,Magazine.,3,Beginner,No
80150906,Michael Patterson,qbates@example.net,45,Small City,38061,Unemployed/Unskilled,2/22/2021,Apple,391.8908182,Rarely,Work,Rest develop.,5,Intermediate,No
95395424,Brandi Farrell,ianvaldez@example.com,29,Small City,41534,Skilled Employee/official,4/9/2020,Lenovo,649.3444871,Daily,Gaming,Much herself.,5,Expert,Yes
35531939,Lisa Guerrero,pricedonna@example.org,22,Midsize-City,68882,Unemployed/Unskilled,9/21/2023,Acer,1099.500505,Rarely,Work,Collection information.,5,Beginner,No
99170891,Daniel Johnson,marquezdaniel@example.com,66,Midsize-City,57488,Unemployed/Unskilled,1/30/2019,Lenovo,1608.38186,Daily,Work,Late.,4,Advanced,No
25500330,Christopher Hammond,jessica82@example.org,33,Big City,255726,Management/self-employed/highly qualified employee/officer,3/26/2023,Apple,745.486115,Weekly,Gaming,Lead develop.,5,Expert,No
11950168,Erin Huff,matthewbuckley@example.com,50,Small City,38049,Skilled Employee/official,4/6/2022,Acer,1725.209569,Rarely,Gaming,Person.,2,Advanced,No
33676162,Zachary Hebert,nicole23@example.net,34,Big City,267137,Skilled Employee/official,5/5/2021,Acer,1671.611734,Daily,Entertainment,Tough artist.,3,Intermediate,Yes
57978965,Ryan Jimenez,schmidtcynthia@example.net,22,Big City,93799,Management/self-employed/highly qualified employee/officer,1/3/2023,HP,687.0551802,Weekly,Gaming,No.,2,Expert,Yes
31101433,Diane Cobb DVM,kristin16@example.com,60,Small City,43420,Unemployed/Unskilled,12/22/2022,Apple,753.5241448,Weekly,Gaming,Marriage.,4,Advanced,Yes
71301144,Kim Anderson,kward@example.org,28,Big City,124441,Skilled Employee/official,5/13/2021,Acer,999.6128137,Weekly,Entertainment,Care.,4,Advanced,Yes
81654824,Jessica Johnson,xballard@example.com,69,Midsize-City,58210,Skilled Employee/official,9/14/2020,Apple,420.816333,Rarely,Work,Try.,1,Advanced,Yes
73922702,Pamela Smith,kevin14@example.org,19,Small City,35992,Unemployed/Unskilled,5/4/2019,Lenovo,1034.688102,Rarely,Work,Give.,2,Beginner,No
78477644,Joseph Wilson DVM,zwarren@example.net,21,Small City,39514,Skilled Employee/official,7/24/2023,Apple,1539.456072,Weekly,Work,Administration.,3,Beginner,No
14668839,Steven Richardson,brandonperry@example.com,23,Small City,36111,Skilled Employee/official,1/27/2019,HP,990.9029574,Rarely,Work,Half major.,2,Expert,No
91116306,Glenn Roman,cooleylarry@example.com,70,Midsize-City,65159,Skilled Employee/official,4/1/2019,Acer,1457.465281,Daily,Entertainment,But professor.,2,Expert,No
11390369,Michael Horne,benitezdonna@example.org,56,Big City,272842,Management/self-employed/highly qualified employee/officer,10/1/2018,HP,1319.583956,Rarely,Work,Rock board.,4,Intermediate,Yes
19431898,Carla Lopez,james75@example.com,34,Midsize-City,69295,Management/self-employed/highly qualified employee/officer,9/10/2020,Asus,1162.900186,Daily,Entertainment,Perform doctor.,1,Beginner,Yes
84121491,Hannah Price,burchgregory@example.com,30,Small City,44013,Management/self-employed/highly qualified employee/officer,12/15/2020,Asus,1598.547922,Rarely,Gaming,Image world.,4,Advanced,Yes
58585666,Stephen Garcia,vgarcia@example.com,68,Midsize-City,61538,Skilled Employee/official,4/22/2019,Dell,971.0845117,Rarely,Gaming,Always often.,3,Expert,No
31126016,Cesar Brown,elozano@example.org,48,Big City,148005,Management/self-employed/highly qualified employee/officer,12/11/2018,Lenovo,656.4464158,Rarely,Entertainment,Office.,3,Beginner,Yes
55033517,Melissa Bond,vcampbell@example.com,64,Big City,208323,Management/self-employed/highly qualified employee/officer,6/5/2020,Lenovo,1617.545404,Daily,Gaming,Table entire.,5,Advanced,No
13859547,Sabrina Grimes,sjohnson@example.com,36,Midsize-City,67545,Skilled Employee/official,5/11/2023,Lenovo,1809.180818,Weekly,Work,Political.,3,Beginner,No
20193539,James Paul,adam82@example.com,38,Small City,39738,Unemployed/Unskilled,8/7/2021,Asus,1713.813885,Daily,Work,Better property.,4,Expert,No
21555172,Tonya Smith,melissa46@example.net,43,Big City,280177,Management/self-employed/highly qualified employee/officer,5/17/2023,Lenovo,1791.163488,Daily,Gaming,Speak probably.,2,Intermediate,No
87117649,Joshua Hardin,jerry65@example.com,37,Midsize-City,67856,Skilled Employee/official,1/29/2019,Dell,1891.485009,Rarely,Gaming,Leader big.,1,Beginner,No
88487785,Steven Park,kimrebecca@example.net,52,Midsize-City,61339,Management/self-employed/highly qualified employee/officer,4/4/2021,Lenovo,1379.97954,Rarely,Work,Possible kind.,3,Advanced,No
81523182,Mitchell Carr,timothy33@example.net,56,Midsize-City,66131,Skilled Employee/official,12/14/2021,Dell,387.0476455,Daily,Entertainment,Success watch.,2,Expert,Yes
86952510,Scott Stokes,austin09@example.com,56,Big City,221623,Unemployed/Unskilled,8/14/2022,Dell,1789.471847,Rarely,Gaming,Reduce.,5,Expert,Yes
98747090,Aaron Johnson,jonathan24@example.org,44,Small City,35507,Unemployed/Unskilled,11/9/2022,Asus,1977.050998,Weekly,Gaming,See history.,5,Intermediate,No
71153949,John Sullivan,sarajones@example.org,42,Midsize-City,46684,Unemployed/Unskilled,5/9/2022,Lenovo,776.7939654,Daily,Entertainment,Will.,1,Intermediate,No
17142340,Sharon Crane,andersonmeghan@example.com,62,Midsize-City,59226,Management/self-employed/highly qualified employee/officer,9/16/2022,Acer,1842.890393,Daily,Gaming,Would.,4,Beginner,Yes
29274234,Julie Wolf,hornecheryl@example.net,68,Midsize-City,55121,Management/self-employed/highly qualified employee/officer,4/3/2020,Lenovo,1313.099326,Weekly,Work,Miss.,1,Advanced,Yes
72863080,Toni Gibson,rschneider@example.com,18,Small City,41645,Management/self-employed/highly qualified employee/officer,8/14/2022,Dell,1768.352695,Daily,Work,Door.,3,Expert,No
20205437,Jennifer Chase,jessica19@example.net,65,Midsize-City,68239,Skilled Employee/official,12/1/2021,HP,693.3318779,Weekly,Gaming,Foreign.,4,Beginner,No
97607007,Sarah Brock,reyesmikayla@example.com,68,Big City,250915,Unemployed/Unskilled,1/27/2019,Apple,330.4031658,Daily,Entertainment,Method.,3,Advanced,Yes
10310452,Melanie Reed,sloanerin@example.net,55,Big City,144776,Management/self-employed/highly qualified employee/officer,12/26/2022,Asus,904.9558425,Rarely,Gaming,Step.,4,Beginner,No
82582017,Steven Smith,ygordon@example.org,33,Big City,281713,Unemployed/Unskilled,4/4/2022,Apple,1006.652717,Rarely,Entertainment,See.,2,Expert,Yes
62763607,Darryl Gonzalez,franklingregory@example.com,28,Midsize-City,62560,Unemployed/Unskilled,11/1/2022,Lenovo,1619.373786,Daily,Gaming,Energy.,3,Expert,Yes
73307351,Allen Moreno,orobertson@example.net,19,Midsize-City,56491,Skilled Employee/official,5/30/2023,HP,304.6071287,Weekly,Work,Scene.,5,Intermediate,Yes
76257068,Lauren Nguyen MD,edwardgrimes@example.com,18,Small City,36557,Skilled Employee/official,9/28/2021,Asus,700.2148019,Rarely,Entertainment,Only.,5,Intermediate,Yes
98764580,Bobby Weaver,adam55@example.org,50,Big City,198740,Skilled Employee/official,11/22/2018,Dell,745.6883874,Daily,Entertainment,Leader.,2,Beginner,Yes
70807880,Douglas Watson,kristin97@example.com,48,Big City,116787,Unemployed/Unskilled,9/27/2019,Dell,1679.0705,Daily,Gaming,Growth whose.,3,Intermediate,Yes
21502577,Adriana Daniel,ramirezvincent@example.org,22,Big City,128562,Skilled Employee/official,8/31/2020,Acer,808.2017736,Rarely,Work,Spring.,2,Advanced,Yes
84001177,Anthony Hudson,david09@example.com,34,Small City,35062,Unemployed/Unskilled,4/7/2022,Apple,1917.481183,Weekly,Entertainment,Require box.,5,Beginner,Yes
24869901,Tammy Taylor,lisa36@example.net,48,Midsize-City,48080,Management/self-employed/highly qualified employee/officer,9/2/2021,Apple,637.9813544,Rarely,Entertainment,Seat seek.,3,Advanced,No
40577971,Kevin Davis,petersonscott@example.com,40,Small City,35940,Skilled Employee/official,2/6/2019,Acer,1434.423733,Weekly,Entertainment,Get together.,5,Beginner,Yes
43142737,Taylor Johnson,montgomerydouglas@example.org,41,Big City,286744,Unemployed/Unskilled,10/19/2018,Dell,1642.925069,Daily,Work,Think.,1,Advanced,No
72726635,Zachary Thomas,shannondixon@example.org,57,Small City,39610,Unemployed/Unskilled,12/7/2019,Acer,1171.216472,Rarely,Gaming,Prevent.,5,Beginner,No
26174719,Amber Underwood,charles46@example.org,42,Big City,169165,Unemployed/Unskilled,12/11/2022,Dell,1290.601948,Weekly,Work,System adult.,2,Beginner,Yes
33141309,Timothy Martin,tylerdalton@example.net,49,Big City,170456,Skilled Employee/official,7/27/2020,Acer,752.7106263,Rarely,Gaming,Behind machine.,5,Expert,No
43630526,Bradley Padilla,fjones@example.com,21,Big City,232972,Management/self-employed/highly qualified employee/officer,8/10/2022,Lenovo,1082.19283,Weekly,Entertainment,Campaign.,2,Beginner,Yes
22210459,Amy Morales,newmandaniel@example.com,45,Small City,38327,Management/self-employed/highly qualified employee/officer,10/11/2018,HP,1522.536637,Rarely,Gaming,Since.,2,Expert,No
54085472,Andrew Smith,fosterdouglas@example.net,33,Small City,41356,Management/self-employed/highly qualified employee/officer,10/29/2020,HP,991.1917942,Weekly,Gaming,Environmental year.,5,Advanced,No
17812858,Juan Keller,phorton@example.net,64,Midsize-City,59646,Unemployed/Unskilled,7/5/2019,Dell,1950.518267,Rarely,Gaming,Industry experience.,1,Expert,Yes
13218593,Jason Turner,farmercarla@example.net,51,Big City,289463,Management/self-employed/highly qualified employee/officer,3/15/2019,Apple,977.3622648,Weekly,Entertainment,Book.,3,Beginner,Yes
38203563,Amanda Massey,hallmichael@example.net,67,Big City,95644,Management/self-employed/highly qualified employee/officer,9/1/2023,Dell,519.2671002,Daily,Entertainment,Third different.,4,Beginner,No
44834027,Wayne Mckinney,benjaminbrown@example.net,44,Midsize-City,49285,Management/self-employed/highly qualified employee/officer,6/15/2022,Lenovo,1314.30615,Daily,Entertainment,Position.,1,Advanced,Yes
73486145,Daniel Boyd,ramoswilliam@example.com,49,Midsize-City,60567,Management/self-employed/highly qualified employee/officer,1/27/2020,Dell,1795.766095,Weekly,Entertainment,Up magazine.,3,Intermediate,Yes
56374486,Jennifer Green,erikfaulkner@example.org,33,Big City,160132,Management/self-employed/highly qualified employee/officer,11/18/2020,Dell,731.8590717,Daily,Work,Population last.,2,Beginner,No
28591309,Beth Carter,awhite@example.com,66,Small City,41234,Skilled Employee/official,9/29/2020,HP,1960.988371,Daily,Gaming,Movement daughter.,5,Expert,Yes
17402682,Ronald Brewer,johnsonlaura@example.org,46,Midsize-City,66853,Unemployed/Unskilled,10/20/2019,HP,1653.777346,Rarely,Entertainment,Cup.,2,Beginner,Yes
88854205,Donna Price,lgreene@example.org,36,Small City,37010,Skilled Employee/official,9/16/2022,Apple,949.0897997,Weekly,Entertainment,Dark.,3,Expert,Yes
10638280,Laura Gardner,krocha@example.com,50,Big City,88912,Unemployed/Unskilled,6/17/2020,Dell,1804.505191,Weekly,Gaming,Story reason.,2,Advanced,No
45070084,Elizabeth Johnson,kathrynharvey@example.net,62,Small City,38702,Unemployed/Unskilled,12/9/2022,Acer,501.3765486,Weekly,Gaming,Throughout.,3,Beginner,Yes
29615629,Zoe Mitchell,jennifercontreras@example.com,66,Big City,91922,Skilled Employee/official,12/6/2019,Apple,358.244859,Daily,Work,Lot better.,1,Advanced,No
89119970,Ryan Beard,stephaniebradford@example.org,21,Midsize-City,59906,Management/self-employed/highly qualified employee/officer,8/28/2020,Dell,1282.568906,Daily,Work,We daughter.,1,Advanced,No
89496321,Mary Sandoval,daniel88@example.com,51,Midsize-City,64192,Skilled Employee/official,6/26/2020,Apple,366.8693232,Weekly,Gaming,Improve your.,2,Beginner,No
86132269,Julie Cunningham,adam03@example.org,46,Small City,39550,Unemployed/Unskilled,8/22/2022,HP,801.6534078,Rarely,Work,Son real.,3,Intermediate,No
86704383,Brian Silva,zacharyjackson@example.org,37,Big City,260864,Management/self-employed/highly qualified employee/officer,4/5/2022,HP,1260.823335,Weekly,Gaming,Whole.,3,Expert,Yes
12679136,Jose Hurst,mccoymathew@example.org,57,Small City,43404,Skilled Employee/official,9/29/2020,HP,705.8289529,Weekly,Gaming,Popular positive.,5,Beginner,Yes
31315539,Kaitlin Martin,michaelscott@example.org,54,Midsize-City,63242,Skilled Employee/official,2/10/2020,Apple,659.447605,Rarely,Gaming,My.,2,Beginner,Yes
42981345,Sarah Wood,michaeladams@example.com,54,Big City,248594,Management/self-employed/highly qualified employee/officer,11/24/2020,Acer,841.1119123,Rarely,Work,Now budget.,4,Intermediate,No
49707198,Barbara Washington,roseapril@example.net,46,Small City,44582,Management/self-employed/highly qualified employee/officer,8/31/2020,Lenovo,1704.053098,Daily,Gaming,Send figure.,2,Beginner,No
64693964,Kelly Vazquez,wdurham@example.org,45,Midsize-City,49888,Management/self-employed/highly qualified employee/officer,6/21/2020,Dell,691.1433873,Rarely,Work,Page.,4,Beginner,Yes
29871439,James Wilson,micheal93@example.net,29,Big City,147813,Skilled Employee/official,12/29/2020,HP,828.6721435,Rarely,Work,Draw.,3,Intermediate,No
82403564,Ronald Stone,gcollins@example.net,23,Big City,164589,Skilled Employee/official,10/28/2019,Dell,1683.74445,Weekly,Work,Star go.,2,Advanced,Yes
55444427,Miranda Glass,rick35@example.org,40,Midsize-City,63658,Management/self-employed/highly qualified employee/officer,6/28/2023,Apple,1395.863332,Rarely,Gaming,Oil.,1,Beginner,No
45912430,Michele Bernard,toni67@example.com,41,Small City,35346,Unemployed/Unskilled,8/30/2020,Apple,1844.560036,Daily,Work,Argue future.,5,Advanced,Yes
66544267,Wesley Goodwin,angela32@example.net,48,Small City,42220,Unemployed/Unskilled,8/26/2019,Apple,1163.963111,Daily,Entertainment,Determine.,1,Expert,No
49506878,Brian Hudson,thorntoncory@example.org,48,Midsize-City,47183,Unemployed/Unskilled,7/17/2022,Acer,1653.639202,Daily,Entertainment,Republican.,1,Advanced,No
80153987,Eileen Cole,benjamin97@example.org,38,Midsize-City,66599,Unemployed/Unskilled,3/14/2023,Dell,888.5883333,Weekly,Entertainment,Ability music.,5,Advanced,Yes
92790200,Shannon Love,ecollins@example.com,20,Midsize-City,68702,Skilled Employee/official,2/17/2020,HP,1331.085628,Weekly,Work,Seek course.,3,Expert,No
71669897,Michael Hale,miguelanderson@example.com,40,Midsize-City,52856,Unemployed/Unskilled,2/14/2023,Asus,1477.008815,Rarely,Entertainment,Need century.,2,Advanced,No
21613279,Scott Shaw,reevescarol@example.org,39,Big City,191743,Skilled Employee/official,1/31/2022,HP,922.3236562,Weekly,Work,Yourself smile.,4,Expert,Yes
51512671,Frederick Baker,shawn81@example.net,60,Small City,39266,Management/self-employed/highly qualified employee/officer,10/5/2021,Apple,689.0652254,Daily,Work,Public set.,4,Expert,Yes
87624443,Sharon Bishop,carrie54@example.net,18,Big City,121287,Management/self-employed/highly qualified employee/officer,3/23/2020,Dell,1255.853173,Weekly,Entertainment,Benefit.,1,Beginner,Yes
92130121,Jessica Anderson,catherine15@example.com,24,Small City,42700,Unemployed/Unskilled,3/20/2023,Lenovo,475.065579,Rarely,Gaming,Cold sometimes.,4,Intermediate,Yes
84670697,Gary Turner,flowersvictoria@example.net,43,Big City,166404,Unemployed/Unskilled,4/23/2022,Apple,842.2273532,Daily,Gaming,News receive.,5,Intermediate,Yes
65071260,Jonathan Gill,cnewman@example.org,68,Midsize-City,64579,Unemployed/Unskilled,11/13/2019,Dell,1829.393091,Weekly,Work,Card near.,3,Expert,Yes
54886907,Gabriella Miles,james67@example.net,39,Small City,39592,Management/self-employed/highly qualified employee/officer,2/18/2019,Lenovo,1633.727856,Weekly,Work,Week admit.,3,Intermediate,No
66865073,Angela Bell,sarah80@example.com,60,Midsize-City,62757,Management/self-employed/highly qualified employee/officer,2/24/2021,HP,1077.466314,Daily,Gaming,Such glass.,5,Beginner,Yes
39126771,Isaiah James,silvakimberly@example.com,32,Midsize-City,46157,Skilled Employee/official,7/12/2021,Asus,1478.789618,Rarely,Work,Seek live.,1,Beginner,Yes
12744666,Andrea Henderson,lwilliams@example.com,36,Midsize-City,58023,Unemployed/Unskilled,3/10/2021,Dell,1102.860169,Rarely,Entertainment,End.,4,Beginner,No
69626394,Thomas Barker,wsilva@example.org,35,Small City,43401,Unemployed/Unskilled,10/27/2019,HP,1711.31885,Weekly,Gaming,Reduce east.,5,Expert,No
21223464,Lori Estes,kjohnson@example.com,55,Midsize-City,60702,Unemployed/Unskilled,6/26/2020,Dell,1166.145934,Daily,Entertainment,Officer.,1,Advanced,Yes
59812238,Alex Riley,rchambers@example.com,46,Small City,43518,Management/self-employed/highly qualified employee/officer,7/23/2023,Dell,975.2025507,Daily,Work,Fast music.,2,Beginner,Yes
47324528,Sean Chung,bethany87@example.org,37,Midsize-City,46889,Unemployed/Unskilled,8/9/2022,Asus,1738.613384,Daily,Gaming,Will yourself.,3,Beginner,No
98263112,Joseph Duncan,iconrad@example.org,70,Midsize-City,69677,Unemployed/Unskilled,5/23/2020,HP,690.1079897,Daily,Gaming,Test.,4,Expert,No
